orbit_lat,orbit_lon,orbit_alt_km,power_battery_pct,power_solar_efficiency,power_fuel_pct,thermal_temp_c,compute_cpu_pct,compute_mem_pct,comms_signal_dbm,comms_snr_db,comms_noise_floor_db,comms_frequency_mhz,comms_latency_ms,comms_packet_loss_pct,command_seq_delta,auth_token_is_valid,security_auth_failures_last_min,security_active_sessions,label
0.0109,0.0073,550.06,87.418,0.905,76.034,20.335,35.702,48.655,-79.07,15.28,-96.321,2245.428,311.769,0.338,1,1,0,1,normal
0.011,0.0073,550.05,87.721,0.897,76.029,19.807,37.124,48.84,-78.311,15.628,-96.74,2245.429,299.658,0.558,1,1,0,1,normal
0.011,0.0074,549.97,87.93,0.908,76.001,20.704,37.416,52.586,-77.634,16.946,-96.404,2245.461,320.602,0.392,1,1,0,1,normal
0.0111,0.0074,550.08,87.728,0.909,76.03,20.644,36.641,51.36,-76.742,16.487,-96.099,2245.487,314.848,0.441,1,1,0,1,normal
0.0111,0.0075,550.06,87.514,0.908,76.024,20.723,39.144,49.438,-77.219,16.687,-95.656,2245.478,311.527,0.508,1,1,0,1,normal
0.0112,0.0075,550.04,87.43,0.917,75.985,21.029,35.336,48.733,-78.181,15.234,-95.517,2245.49,300.415,0.656,1,1,0,1,normal
0.0112,0.0075,550.01,86.792,0.92,75.983,21.117,35.006,49.877,-78.449,16.286,-96.138,2245.47,307.103,0.534,1,1,0,1,normal
0.0113,0.0076,550.02,87.276,0.922,76.009,21.12,37.422,52.383,-81.265,16.571,-95.635,2245.446,316.542,0.596,1,1,0,1,normal
0.0114,0.0076,550.04,87.454,0.914,76.003,20.046,34.502,50.965,-80.007,15.663,-94.446,2245.446,316.189,0.619,1,1,0,1,normal
0.0114,0.0076,550.01,87.588,0.925,75.973,20.411,36.417,49.318,-80.358,14.858,-95.153,2245.476,322.046,0.762,1,1,0,1,normal
0.0115,0.0077,549.93,87.967,0.931,75.995,20.524,39.676,47.971,-81.627,15.213,-95.189,2245.434,317.732,0.535,1,1,0,1,normal
0.0115,0.0077,550.02,87.513,0.92,75.973,20.16,36.744,48.562,-82.21,14.501,-95.314,2245.468,314.719,0.189,1,1,0,1,normal
0.0116,0.0078,550.11,87.504,0.914,75.982,20.26,34.289,47.361,-83.743,13.583,-95.885,2245.454,309.922,0.228,1,1,0,1,normal
0.0116,0.0078,550.08,87.706,0.91,75.983,20.797,32.638,46.062,-85.406,13.508,-96.747,2245.455,303.978,0.395,1,1,0,1,normal
0.0117,0.0078,550.13,87.881,0.901,76.017,20.695,32.62,46.987,-83.675,13.883,-97.096,2245.436,296.389,0.327,1,1,0,1,normal
0.0118,0.0079,550.08,87.291,0.917,76.06,20.948,33.359,48.168,-83.0,13.038,-96.841,2245.475,306.344,0.504,1,1,0,1,normal
0.0118,0.0079,550.03,87.413,0.918,76.043,20.824,34.952,46.4,-82.191,13.691,-95.802,2245.453,305.394,0.42,1,1,0,1,normal
0.0119,0.008,550.04,86.549,0.916,76.046,20.976,33.276,44.384,-82.784,13.121,-95.817,2245.448,286.616,0.086,1,1,0,1,normal
0.0119,0.008,550.15,86.443,0.914,76.03,20.873,36.037,44.115,-82.415,13.648,-96.873,2245.454,296.423,0.151,1,1,0,1,normal
0.012,0.008,550.1,85.828,0.921,76.004,20.348,35.642,44.148,-83.306,13.19,-97.419,2245.444,315.919,0.186,1,1,0,1,normal
0.012,0.0081,550.09,86.177,0.925,76.008,20.919,35.413,42.126,-83.593,14.574,-97.402,2245.446,316.438,0.198,1,1,0,1,normal
0.0121,0.0081,550.13,86.28,0.934,76.008,20.483,34.696,44.636,-84.721,14.933,-97.046,2245.443,322.198,0,1,1,0,1,normal
0.0122,0.0082,550.09,86.318,0.923,75.975,20.741,35.68,44.195,-84.672,15.675,-96.646,2245.487,311.032,0,1,1,0,1,normal
0.0122,0.0082,550.06,86.696,0.91,75.96,20.797,30.192,43.959,-85.375,14.823,-96.377,2245.477,294.965,0.136,1,1,0,1,normal
0.0123,0.0082,550.07,86.829,0.893,75.977,20.716,30.275,46.556,-83.871,14.309,-96.134,2245.475,288.845,0.281,1,1,0,1,normal
0.0123,0.0083,550.09,87.017,0.878,75.974,21.468,32.883,45.91,-83.772,13.996,-97.102,2245.471,298.42,0.385,1,1,0,1,normal
0.0124,0.0083,550.15,86.398,0.879,75.963,21.168,29.709,47.583,-84.046,13.529,-96.309,2245.458,309.298,0.297,1,1,0,1,normal
0.0125,0.0083,550.05,86.178,0.904,75.974,21.176,31.965,45.931,-84.708,12.466,-95.868,2245.442,310.689,0.373,1,1,0,1,normal
0.0125,0.0084,550.05,86.34,0.907,75.98,21.251,27.14,47.117,-84.064,12.194,-96.387,2245.462,315.658,0.256,1,1,0,1,normal
0.0126,0.0084,549.98,86.145,0.911,75.985,21.028,30.214,48.325,-83.129,13.028,-95.158,2245.456,324.585,0.218,1,1,0,1,normal
0.0126,0.0085,549.98,86.492,0.92,75.981,21.359,31.278,47.595,-83.568,12.547,-95.327,2245.488,337.109,0.097,1,1,0,1,normal
0.0127,0.0085,549.94,86.671,0.907,75.987,21.092,31.963,46.903,-84.96,10.93,-94.828,2245.456,327.887,0.077,1,1,0,1,normal
0.0127,0.0085,549.89,86.315,0.904,75.994,20.523,30.008,49.156,-84.606,12.441,-94.799,2245.451,326.723,0.316,1,1,0,1,normal
0.0128,0.0086,549.81,86.235,0.901,75.992,21.143,34.649,49.722,-82.983,12.707,-94.849,2245.474,322.639,0.567,1,1,0,1,normal
0.0129,0.0086,549.92,86.359,0.901,76.01,21.014,37.788,49.146,-85.195,12.665,-95.755,2245.429,328.134,0.704,1,1,0,1,normal
0.0129,0.0087,549.96,86.344,0.91,76.031,21.227,41.149,47.884,-84.106,13.128,-95.225,2245.373,335.165,0.813,1,1,0,1,normal
0.013,0.0087,549.94,86.083,0.921,76.001,20.821,40.967,50.115,-84.298,14.144,-94.182,2245.422,322.964,0.522,1,1,0,1,normal
0.013,0.0087,549.96,86.573,0.913,75.961,20.672,39.287,47.711,-82.143,14.68,-94.126,2245.439,319.932,0.603,1,1,0,1,normal
0.0131,0.0088,550.05,86.364,0.921,75.924,20.731,36.43,47.941,-82.009,14.971,-93.31,2245.431,309.725,0.561,1,1,0,1,normal
0.0131,0.0088,550.05,86.484,0.928,75.917,20.968,33.663,48.65,-82.011,14.524,-92.59,2245.451,298.877,0.469,1,1,0,1,normal
0.0132,0.0088,550.02,86.388,0.94,75.939,20.8,33.604,48.949,-81.942,15.09,-92.38,2245.478,300.285,0.361,1,1,0,1,normal
0.0133,0.0089,550.0,86.636,0.93,75.962,20.632,34.491,48.923,-81.429,14.845,-93.033,2245.482,303.453,0.429,1,1,0,1,normal
0.0133,0.0089,549.99,86.478,0.928,75.99,21.643,37.31,48.661,-82.696,14.706,-93.473,2245.473,304.099,0.363,1,1,0,1,normal
0.0134,0.009,550.04,85.494,0.913,75.982,21.842,32.447,47.896,-83.966,15.402,-93.722,2245.493,323.229,0.474,1,1,0,1,normal
0.0134,0.009,550.04,85.499,0.915,75.986,21.32,28.94,49.683,-83.465,14.908,-93.567,2245.498,317.562,0.481,1,1,0,1,normal
0.0135,0.009,550.13,85.377,0.902,76.018,21.706,27.163,50.476,-82.15,16.99,-94.024,2245.473,312.292,0.439,1,1,0,1,normal
0.0135,0.0091,550.08,85.601,0.894,75.995,21.209,28.188,47.397,-81.174,16.325,-94.277,2245.519,320.625,0.296,1,1,0,1,normal
0.0136,0.0091,550.09,85.92,0.89,76.006,21.159,29.353,46.777,-81.412,15.723,-93.911,2245.518,305.18,0.297,1,1,0,1,normal
0.0137,0.0092,550.14,85.99,0.88,75.998,21.187,30.425,45.415,-82.073,15.868,-94.277,2245.522,301.198,0.096,1,1,0,1,normal
0.0137,0.0092,550.09,86.225,0.872,76.0,21.248,33.26,47.346,-80.643,16.055,-93.862,2245.513,313.486,0.185,1,1,0,1,normal
0.0138,0.0092,550.14,86.238,0.873,75.995,21.382,33.29,49.001,-80.803,16.599,-94.11,2245.54,317.436,0.021,1,1,0,1,normal
0.0138,0.0093,550.11,86.503,0.885,75.955,21.976,32.828,48.246,-80.174,15.88,-93.614,2245.559,327.382,0.302,1,1,0,1,normal
0.0139,0.0093,550.08,86.654,0.878,75.993,21.003,29.998,48.597,-78.809,16.14,-92.931,2245.53,321.445,0.005,1,1,0,1,normal
0.014,0.0094,550.1,86.274,0.876,75.98,21.551,32.648,48.033,-81.494,15.431,-93.291,2245.485,314.866,0.164,1,1,0,1,normal
0.014,0.0094,550.01,86.458,0.878,75.963,21.487,32.322,46.996,-80.714,15.423,-94.695,2245.493,319.829,0.01,1,1,0,1,normal
0.0141,0.0094,549.99,86.653,0.883,75.978,21.608,33.902,48.783,-80.696,15.539,-93.859,2245.49,319.746,0.015,1,1,0,1,normal
0.0141,0.0095,549.94,86.431,0.889,75.984,21.572,33.57,49.169,-79.472,14.272,-94.295,2245.447,317.487,0,1,1,0,1,normal
0.0142,0.0095,550.01,86.323,0.862,75.974,21.618,35.478,47.651,-80.491,14.905,-94.843,2245.425,318.527,0,1,1,0,1,normal
0.0143,0.0096,549.98,86.553,0.887,75.994,21.218,37.65,47.51,-79.681,14.757,-95.692,2245.438,322.126,0.009,1,1,0,1,normal
0.0143,0.0096,550.0,86.545,0.89,75.998,20.984,36.604,50.351,-79.028,14.767,-96.087,2245.434,324.914,0.125,1,1,0,1,normal
0.0144,0.0096,550.08,86.508,0.888,76.003,20.821,33.588,49.858,-80.804,12.988,-95.515,2245.451,322.802,0.176,1,1,0,1,normal
0.0144,0.0097,550.03,85.996,0.904,76.029,20.192,31.896,50.448,-81.369,13.569,-95.677,2245.479,318.684,0.119,1,1,0,1,normal
0.0145,0.0097,550.01,86.157,0.908,76.02,20.189,33.618,52.204,-82.644,13.468,-96.134,2245.521,328.022,0.257,1,1,0,1,normal
0.0145,0.0097,550.01,86.872,0.883,76.016,20.698,35.595,48.674,-83.148,13.068,-95.458,2245.511,316.371,0.217,1,1,0,1,normal
0.0146,0.0098,549.95,87.139,0.873,76.011,21.234,36.933,48.09,-84.179,13.717,-94.632,2245.502,304.551,0.359,1,1,0,1,normal
0.0146,0.0098,550.01,87.61,0.869,76.044,20.406,35.594,49.028,-83.536,14.798,-94.577,2245.488,329.141,0.411,1,1,0,1,normal
0.0147,0.0099,550.03,87.692,0.868,76.059,20.201,35.656,46.258,-82.74,13.894,-94.314,2245.476,339.542,0.714,1,1,0,1,normal
0.0148,0.0099,550.04,87.599,0.888,76.049,20.43,38.822,47.547,-82.819,14.819,-95.02,2245.473,343.524,0.558,1,1,0,1,normal
0.0148,0.0099,550.02,87.808,0.882,76.049,19.969,38.4,48.088,-82.454,15.06,-95.437,2245.474,334.9,0.478,1,1,0,1,normal
0.0149,0.01,550.01,87.298,0.883,76.045,19.829,37.642,47.031,-82.007,15.793,-95.359,2245.471,345.168,0.261,1,1,0,1,normal
0.0149,0.01,549.95,87.121,0.894,76.053,19.807,38.579,46.91,-84.217,15.594,-94.76,2245.48,348.169,0,1,1,0,1,normal
0.015,0.01,549.92,87.474,0.892,76.033,20.565,39.638,46.8,-83.377,15.82,-94.764,2245.465,334.571,0.124,1,1,0,1,normal
0.015,0.0101,549.89,87.096,0.891,76.04,20.789,41.221,47.202,-82.688,15.175,-95.384,2245.447,329.541,0,1,1,0,1,normal
0.0151,0.0101,550.0,87.058,0.898,76.027,21.024,40.527,49.834,-82.47,15.601,-94.749,2245.472,335.766,0.004,1,1,0,1,normal
0.0152,0.0102,549.95,86.564,0.885,76.033,20.345,42.084,48.856,-80.987,16.319,-95.183,2245.444,325.895,0,1,1,0,1,normal
0.0152,0.0102,549.88,86.937,0.899,76.053,20.775,38.709,49.499,-79.414,16.452,-95.27,2245.492,323.347,0.041,1,1,0,1,normal
0.0153,0.0102,549.79,86.842,0.897,76.05,20.636,38.609,48.316,-79.504,14.865,-94.42,2245.503,322.508,0,1,1,0,1,normal
0.0153,0.0103,549.82,86.616,0.908,76.06,20.949,36.516,48.814,-79.582,15.764,-94.963,2245.514,327.12,0,1,1,0,1,normal
0.0154,0.0103,549.76,86.675,0.911,76.04,20.996,39.381,47.979,-80.036,15.724,-95.368,2245.521,334.739,0.001,1,1,0,1,normal
0.0155,0.0104,549.77,86.968,0.891,76.009,19.946,40.317,49.402,-81.097,15.879,-95.024,2245.521,320.214,0.288,1,1,0,1,normal
0.0155,0.0104,549.74,86.649,0.881,76.009,19.388,36.705,51.734,-80.162,17.364,-94.832,2245.488,335.712,0.332,1,1,0,1,normal
0.0156,0.0104,549.68,87.121,0.896,75.985,19.675,36.946,51.713,-80.437,15.856,-94.393,2245.511,319.502,0.433,1,1,0,1,normal
0.0156,0.0105,549.78,87.04,0.891,75.969,20.326,35.867,49.049,-81.81,15.542,-94.113,2245.534,319.537,0.432,1,1,0,1,normal
0.0157,0.0105,549.88,87.555,0.912,75.99,20.96,36.879,46.258,-81.051,15.11,-94.459,2245.478,327.22,0.461,1,1,0,1,normal
0.0157,0.0106,549.88,87.741,0.914,75.993,20.656,37.655,48.083,-81.314,15.41,-95.13,2245.479,322.887,0.305,1,1,0,1,normal
0.0158,0.0106,549.86,87.539,0.928,75.978,21.034,36.856,45.43,-81.319,15.598,-95.055,2245.496,318.366,0.194,1,1,0,1,normal
0.0159,0.0106,549.85,87.382,0.934,75.963,21.693,41.525,46.907,-80.464,15.567,-94.699,2245.514,307.92,0,1,1,0,1,normal
0.0159,0.0107,549.89,87.402,0.929,75.938,21.163,37.268,47.873,-81.736,15.699,-95.482,2245.534,319.697,0,1,1,0,1,normal
0.016,0.0107,549.87,87.476,0.942,75.971,20.632,36.625,46.108,-81.525,16.466,-94.721,2245.529,320.693,0,1,1,0,1,normal
0.016,0.0108,549.88,87.601,0.941,75.993,20.839,36.797,46.067,-80.41,16.028,-94.99,2245.538,309.271,0,1,1,0,1,normal
0.0161,0.0108,549.92,87.065,0.941,75.989,20.739,37.907,46.783,-80.822,17.28,-94.509,2245.513,320.796,0.099,1,1,0,1,normal
0.0162,0.0108,549.88,87.514,0.921,75.979,21.434,36.712,46.227,-83.075,17.429,-94.298,2245.473,321.586,0.151,1,1,0,1,normal
0.0162,0.0109,549.79,87.591,0.914,75.976,21.398,35.436,47.416,-82.649,15.402,-94.077,2245.471,324.497,0.07,1,1,0,1,normal
0.0163,0.0109,549.81,87.428,0.905,75.971,21.143,37.258,46.459,-80.623,15.37,-94.936,2245.46,314.066,0.221,1,1,0,1,normal
0.0163,0.0109,549.9,87.164,0.905,75.991,21.539,37.62,43.976,-80.776,14.689,-94.941,2245.455,312.665,0.058,1,1,0,1,normal
0.0164,0.011,549.88,87.161,0.926,76.037,21.453,36.745,41.728,-83.424,14.835,-94.28,2245.475,299.699,0.169,1,1,0,1,normal
0.0164,0.011,549.93,87.013,0.914,76.08,21.767,34.102,43.238,-85.487,15.237,-95.352,2245.495,301.214,0.09,1,1,0,1,normal
0.0165,0.0111,549.96,86.8,0.907,76.024,22.458,35.909,44.967,-85.364,14.64,-96.569,2245.503,311.241,0.257,1,1,0,1,normal
0.0166,0.0111,549.98,87.268,0.887,76.002,22.683,32.325,50.635,-85.129,13.18,-97.016,2245.484,313.953,0.299,1,1,0,1,normal
0.0166,0.0112,549.96,87.368,0.907,76.004,22.325,34.703,50.034,-85.071,14.15,-96.729,2245.484,313.95,0.244,1,1,0,1,normal
0.0167,0.0112,550.02,87.332,0.895,76.017,21.782,35.229,50.197,-85.263,13.812,-95.382,2245.476,325.833,0.22,1,1,0,1,normal
0.0168,0.0112,550.02,87.3,0.913,76.018,21.155,35.892,48.814,-84.379,14.88,-95.796,2245.49,322.076,0.361,1,1,0,1,normal
0.0168,0.0113,550.01,87.158,0.909,76.005,20.688,32.119,49.017,-83.244,16.407,-96.271,2245.484,332.177,0.33,1,1,0,1,normal
0.0169,0.0113,550.03,87.167,0.9,76.016,20.995,32.957,48.337,-83.722,15.711,-95.771,2245.498,335.945,0.194,1,1,0,1,normal
0.0169,0.0113,550.03,86.486,0.895,76.042,21.001,32.145,45.956,-85.118,15.909,-96.298,2245.49,327.709,0.29,1,1,0,1,normal
0.017,0.0114,550.05,86.62,0.902,76.057,20.787,35.809,47.217,-85.058,16.631,-96.199,2245.486,318.008,0.268,1,1,0,1,normal
0.017,0.0114,550.04,86.863,0.897,76.031,20.642,35.701,47.114,-83.84,17.383,-95.534,2245.506,317.42,0.3,1,1,0,1,normal
0.0171,0.0115,550.09,87.213,0.883,76.045,20.858,35.664,47.385,-83.925,17.426,-95.424,2245.543,302.809,0.3,1,1,0,1,normal
0.0172,0.0115,550.09,87.429,0.888,76.034,20.127,32.339,47.69,-83.995,16.85,-95.578,2245.519,306.474,0.129,1,1,0,1,normal
0.0172,0.0115,550.14,86.9,0.896,75.996,20.582,32.199,47.7,-83.506,16.502,-95.517,2245.517,315.531,0.25,1,1,0,1,normal
0.0173,0.0116,550.09,86.91,0.897,76.01,20.01,32.278,45.908,-82.064,14.836,-94.885,2245.491,322.523,0.133,1,1,0,1,normal
0.0173,0.0116,550.1,87.138,0.916,76.03,19.959,33.054,47.471,-84.543,15.943,-94.404,2245.5,323.505,0.199,1,1,0,1,normal
0.0174,0.0117,550.15,86.999,0.924,76.047,20.171,34.708,51.244,-83.569,14.729,-95.016,2245.484,315.493,0.314,1,1,0,1,normal
0.0174,0.0117,550.03,86.794,0.921,76.045,21.168,33.591,50.42,-84.015,15.034,-94.471,2245.463,308.604,0.169,1,1,0,1,normal
0.0175,0.0117,550.05,86.875,0.936,76.042,20.641,31.699,50.994,-83.664,14.182,-94.751,2245.497,312.648,0.205,1,1,0,1,normal
0.0176,0.0118,550.05,86.559,0.919,76.022,20.723,31.273,52.795,-83.19,13.818,-94.877,2245.5,302.426,0.522,1,1,0,1,normal
0.0176,0.0118,550.07,86.515,0.922,76.036,21.184,31.413,53.083,-83.043,14.417,-94.908,2245.511,291.437,0.576,1,1,0,1,normal
0.0177,0.0118,550.11,86.167,0.917,76.052,21.154,30.455,50.549,-84.197,12.558,-95.331,2245.501,291.881,0.704,1,1,0,1,normal
0.0177,0.0119,550.04,86.226,0.91,76.038,21.832,30.531,50.618,-83.832,11.538,-95.723,2245.493,297.299,0.608,1,1,0,1,normal
0.0178,0.0119,549.99,86.341,0.925,76.053,22.133,34.984,51.305,-83.716,12.753,-95.946,2245.482,299.841,0.635,1,1,0,1,normal
0.0178,0.012,549.93,86.3,0.939,76.014,21.581,34.942,50.806,-83.804,12.932,-95.204,2245.497,300.733,0.244,1,1,0,1,normal
0.0179,0.012,549.97,86.097,0.954,76.007,20.63,34.759,51.262,-83.646,12.825,-94.974,2245.496,301.296,0.19,1,1,0,1,normal
0.018,0.012,549.91,86.22,0.956,76.021,21.303,35.728,49.66,-83.586,14.043,-95.052,2245.456,312.741,0.189,1,1,0,1,normal
0.018,0.0121,549.89,86.283,0.94,75.971,21.169,33.11,48.486,-82.647,13.754,-95.718,2245.446,315.187,0.36,1,1,0,1,normal
0.0181,0.0121,549.81,86.097,0.929,75.964,20.605,34.012,47.071,-82.271,13.963,-97.006,2245.434,317.706,0.18,1,1,0,1,normal
0.0181,0.0122,549.79,86.035,0.929,75.946,20.447,33.269,46.25,-82.208,14.256,-96.813,2245.406,319.777,0.082,1,1,0,1,normal
0.0182,0.0122,549.87,86.082,0.91,75.961,20.712,34.913,46.412,-81.156,13.432,-96.637,2245.427,297.519,0.288,1,1,0,1,normal
0.0182,0.0122,549.93,86.096,0.905,75.95,20.876,38.455,45.236,-82.892,12.722,-95.937,2245.413,283.333,0.037,1,1,0,1,normal
0.0183,0.0123,549.98,86.06,0.906,75.944,21.266,35.418,43.465,-82.415,12.226,-94.972,2245.438,307.638,0.161,1,1,0,1,normal
0.0184,0.0123,550.03,86.466,0.898,75.939,21.353,31.942,46.054,-81.276,10.898,-95.056,2245.416,304.916,0.147,1,1,0,1,normal
0.0184,0.0123,550.04,86.778,0.895,75.939,21.717,32.653,45.932,-80.984,12.057,-94.766,2245.399,292.005,0.234,1,1,0,1,normal
0.0185,0.0124,550.0,87.097,0.891,75.939,21.387,32.33,45.827,-79.992,12.336,-94.107,2245.411,303.715,0.218,1,1,0,1,normal
0.0185,0.0124,550.02,87.199,0.912,75.973,20.699,32.472,45.546,-81.561,13.382,-93.85,2245.402,295.238,0.238,1,1,0,1,normal
0.0186,0.0125,550.03,87.557,0.909,75.974,20.06,34.72,43.943,-80.943,14.005,-94.317,2245.421,298.598,0.158,1,1,0,1,normal
0.0187,0.0125,550.0,86.921,0.895,75.991,20.783,34.003,44.129,-81.841,14.003,-94.121,2245.431,305.063,0,1,1,0,1,normal
0.0187,0.0125,550.02,86.615,0.888,75.963,20.554,38.099,45.806,-82.364,13.36,-94.606,2245.461,302.371,0.176,1,1,0,1,normal
0.0188,0.0126,550.0,85.927,0.896,75.982,20.141,36.087,44.696,-83.737,13.633,-94.182,2245.426,318.627,0.324,1,1,0,1,normal
0.0188,0.0126,550.01,86.331,0.922,75.971,20.368,34.718,45.875,-82.171,13.785,-94.571,2245.43,316.79,0.376,1,1,0,1,normal
0.0189,0.0127,550.09,87.145,0.922,75.977,20.455,35.982,47.192,-80.951,14.869,-93.535,2245.378,328.596,0.16,1,1,0,1,normal
0.019,0.0127,550.11,87.221,0.93,75.971,20.522,35.764,47.133,-82.621,15.737,-93.645,2245.429,335.156,0.176,1,1,0,1,normal
0.019,0.0127,550.16,87.328,0.937,76.008,20.774,34.041,46.188,-82.624,16.604,-93.964,2245.449,339.053,0.18,1,1,0,1,normal
0.0191,0.0128,550.14,87.515,0.938,75.989,20.861,39.176,47.882,-82.3,16.388,-93.938,2245.436,330.709,0.225,1,1,0,1,normal
0.0191,0.0128,550.16,87.623,0.931,75.973,20.979,37.051,48.868,-83.502,15.338,-93.842,2245.429,326.358,0,1,1,0,1,normal
0.0192,0.0129,550.05,87.4,0.922,75.95,21.217,34.931,47.307,-83.919,14.749,-94.076,2245.425,326.883,0.196,1,1,0,1,normal
0.0192,0.0129,550.1,87.209,0.929,75.94,21.614,37.543,47.84,-84.869,13.354,-94.025,2245.431,335.84,0.221,1,1,0,1,normal
0.0193,0.0129,550.1,86.545,0.942,75.961,21.608,38.484,49.684,-84.997,11.593,-94.647,2245.422,337.838,0.27,1,1,0,1,normal
0.0194,0.013,550.13,86.27,0.939,75.957,21.082,38.434,49.909,-84.701,13.109,-94.38,2245.446,328.13,0.421,1,1,0,1,normal
0.0194,0.013,550.21,86.961,0.921,75.969,21.771,38.919,49.906,-83.509,13.145,-95.056,2245.491,343.507,0.557,1,1,0,1,normal
0.0195,0.013,550.21,86.7,0.918,75.978,21.268,35.021,50.691,-83.663,12.988,-95.457,2245.497,340.672,0.164,1,1,0,1,normal
0.0195,0.0131,550.17,87.361,0.928,75.976,21.003,34.91,49.884,-83.703,12.896,-94.394,2245.473,338.644,0.184,1,1,0,1,normal
0.0196,0.0131,550.08,87.011,0.925,75.984,21.431,33.903,49.607,-85.421,13.739,-94.432,2245.511,340.419,0.223,1,1,0,1,normal
0.0196,0.0132,550.22,87.206,0.916,75.97,21.367,32.729,49.992,-85.65,13.584,-94.792,2245.508,326.956,0.178,1,1,0,1,normal
0.0197,0.0132,550.17,87.651,0.887,75.972,21.269,33.316,46.858,-84.909,13.719,-95.004,2245.497,338.989,0.148,1,1,0,1,normal
0.0197,0.0132,550.16,88.016,0.891,75.968,20.55,32.217,47.814,-85.169,14.446,-95.517,2245.474,346.828,0.467,1,1,0,1,normal
0.0198,0.0133,550.15,87.483,0.892,75.963,20.749,31.668,45.313,-85.104,15.29,-95.192,2245.469,344.168,0.316,1,1,0,1,normal
0.0199,0.0133,550.05,87.351,0.891,75.995,20.471,33.699,46.251,-85.709,15.571,-94.976,2245.489,339.719,0,1,1,0,1,normal
0.0199,0.0134,550.08,87.99,0.884,76.037,20.597,37.082,46.592,-86.312,16.871,-95.658,2245.475,340.615,0,1,1,0,1,normal
0.02,0.0134,550.05,88.082,0.9,76.038,20.749,37.309,48.502,-87.604,16.484,-95.769,2245.46,321.191,0,1,1,0,1,normal
0.02,0.0134,549.95,87.94,0.902,76.049,21.132,35.83,45.345,-86.458,16.088,-95.686,2245.456,331.891,0.209,1,1,0,1,normal
0.0201,0.0135,549.97,88.558,0.887,76.025,21.557,36.437,43.455,-84.922,14.637,-95.679,2245.444,322.334,0.288,1,1,0,1,normal
0.0201,0.0135,549.96,88.815,0.891,76.01,20.662,37.515,42.274,-83.362,14.478,-95.429,2245.471,328.737,0.318,1,1,0,1,normal
0.0202,0.0135,549.93,88.276,0.881,76.021,20.898,36.11,43.764,-83.136,14.314,-95.565,2245.494,346.133,0.372,1,1,0,1,normal
0.0203,0.0136,549.9,87.759,0.864,76.023,20.848,38.892,47.425,-83.587,15.181,-96.52,2245.505,338.466,0.384,1,1,0,1,normal
0.0203,0.0136,549.89,87.277,0.873,76.041,21.147,38.267,47.328,-83.703,14.474,-95.77,2245.514,331.372,0.314,1,1,0,1,normal
0.0204,0.0137,549.84,87.012,0.875,76.052,21.418,31.732,48.177,-84.051,14.893,-95.972,2245.52,316.021,0.303,1,1,0,1,normal
0.0204,0.0137,549.85,87.613,0.874,76.064,21.633,29.548,49.046,-82.7,16.819,-95.629,2245.519,311.615,0.147,1,1,0,1,normal
0.0205,0.0137,549.83,86.992,0.863,76.071,21.354,30.741,47.964,-81.887,15.533,-95.681,2245.544,312.37,0.278,1,1,0,1,normal
0.0205,0.0138,549.87,87.029,0.875,76.038,20.973,28.999,47.699,-83.707,15.075,-95.768,2245.547,314.188,0.273,1,1,0,1,normal
0.0206,0.0138,549.89,87.105,0.88,76.067,21.293,29.663,46.389,-83.469,15.632,-96.233,2245.521,318.593,0.166,1,1,0,1,normal
0.0207,0.0138,549.91,87.103,0.898,76.055,21.223,32.568,49.41,-82.844,15.453,-96.235,2245.497,316.411,0.135,1,1,0,1,normal
0.0207,0.0139,549.89,86.489,0.884,76.042,22.012,33.809,52.01,-83.265,15.95,-95.956,2245.478,333.103,0.25,1,1,0,1,normal
0.0208,0.0139,549.87,86.435,0.892,76.018,20.763,33.517,50.749,-82.347,14.769,-95.396,2245.501,323.336,0.029,1,1,0,1,normal
0.0208,0.014,549.89,86.716,0.889,75.995,20.711,35.375,49.674,-83.372,16.224,-94.166,2245.492,325.175,0.035,1,1,0,1,normal
0.0209,0.014,549.88,87.097,0.897,76.011,20.572,35.427,47.305,-83.644,15.823,-94.736,2245.492,342.114,0,1,1,0,1,normal
0.0209,0.014,549.93,85.91,0.919,75.982,20.339,34.474,46.875,-83.757,15.075,-95.537,2245.518,335.261,0.199,1,1,0,1,normal
0.021,0.0141,549.96,85.898,0.92,75.948,21.149,38.282,45.919,-83.754,15.852,-95.739,2245.544,342.383,0.031,1,1,0,1,normal
0.021,0.0141,550.06,86.033,0.909,75.943,20.922,35.148,46.64,-83.752,15.406,-96.48,2245.534,336.466,0.019,1,1,0,1,normal
0.0211,0.0141,550.04,86.068,0.9,75.916,20.877,31.707,47.108,-84.109,16.288,-96.559,2245.48,328.574,0.357,1,1,0,1,normal
0.0212,0.0142,550.04,86.432,0.912,75.911,21.236,27.124,47.844,-86.098,15.357,-96.67,2245.46,323.201,0.508,1,1,0,1,normal
0.0212,0.0142,550.04,87.057,0.903,75.894,20.992,30.065,47.072,-84.984,15.322,-95.936,2245.446,322.193,0.414,1,1,0,1,normal
0.0213,0.0143,550.12,87.128,0.898,75.962,20.664,31.433,50.792,-85.529,14.705,-95.863,2245.43,315.158,0.597,1,1,0,1,normal
0.0213,0.0143,550.08,86.851,0.898,75.968,21.092,31.939,50.899,-85.801,14.241,-95.374,2245.451,330.807,0.487,1,1,0,1,normal
